#,ID,State,Fuel Type,Latitude,Longitude
636,115197,New York,Electric,40.707738,-74.016845
637,115198,New York,Electric,40.750844,-73.986188
638,115199,New York,Electric,43.084215,-79.06306
639,115200,New York,Electric,43.700142,-73.9860757
640,115201,New York,Electric,43.758776,-74.859149
641,115202,New York,Electric,42.0876661,-78.4291268
642,115203,New York,Electric,42.0761731,-78.4669535
643,115204,New York,Electric,42.0815605,-78.478454
644,115205,New York,Electric,42.443688,-75.0869297
645,115206,New York,Electric,43.4602095,-76.4822386
646,115207,New York,Electric,42.1501094,-77.1086922
647,115208,New York,Electric,42.1723494,-77.1063856
648,115209,New York,Electric,41.0321083,-72.4656717
649,115210,New York,Electric,42.6640025,-77.0559961
650,115211,New York,Electric,44.697858,-73.491968
651,115212,New York,Electric,41.346268,-74.643466
652,115213,New York,Electric,44.6824063,-74.9877841
653,115216,New York,Electric,43.3282481,-73.6816353
654,115217,New York,Electric,41.925679,-73.912666
655,115218,New York,Electric,40.947176,-72.579589
656,115219,New York,Electric,40.918553,-72.656415
657,115220,New York,Electric,43.1285273,-77.6628228
658,115221,New York,Electric,43.111318,-77.548531
659,115222,New York,Electric,43.2047077,-77.6753789
660,115223,New York,Electric,43.059799,-77.6526793
661,115224,New York,Electric,43.13755,-77.615609
662,115225,New York,Electric,43.1042219,-77.6170885
663,115226,New York,Electric,43.087805,-77.6163447
664,115227,New York,Electric,43.0876689,-77.6132767
665,115228,New York,Electric,43.0866136,-77.6111786
666,115229,New York,Electric,43.2218933,-75.4203552
667,115230,New York,Electric,43.2091767,-75.4131381
668,115232,New York,Electric,41.00035,-72.301059
669,115233,New York,Electric,44.303571,-74.330278
670,115234,New York,Electric,43.057279,-73.804334
671,115235,New York,Electric,43.0571075,-73.798197
672,115236,New York,Electric,43.079349,-73.790155
673,115237,New York,Electric,41.073579,-72.365503
674,115238,New York,Electric,42.945065,-76.442674
675,115239,New York,Electric,40.910893,-72.455539
676,115240,New York,Electric,40.513465,-74.251418
677,115241,New York,Electric,41.118193,-74.114601
678,115242,New York,Electric,41.049684,-73.857388
679,115243,New York,Electric,42.721952,-73.6789332
680,115244,New York,Electric,44.2437641,-74.48741
681,115245,New York,Electric,40.905693,-72.362142
682,115246,New York,Electric,43.979571,-75.946973
683,115247,New York,Electric,40.789476,-72.662817
684,115248,New York,Electric,41.0288776,-73.7754206
685,115249,New York,Electric,43.0946872,-75.3166825
686,115250,New York,Electric,42.310161,-74.240929
687,115251,New York,Electric,40.7464805,-73.8922584
688,115252,New York,Electric,40.952649,-73.850804
689,116756,New York,Electric,43.211386,-77.431663
690,116807,New York,Electric,40.804844,-73.180149
691,116808,New York,Electric,40.717153,-73.991869
692,116809,New York,Electric,40.735082,-73.87067
693,116923,New York,Electric,43.085186,-77.943321
694,116924,New York,Electric,43.080709,-77.943679
695,117273,New York,Electric,40.75931,-73.435905
696,117314,New York,Electric,40.766992,-73.509655
697,117325,New York,Electric,42.395119,-73.696947
